132.42857142857142,2104.0
97.5,4569.0
106.5,1299.3333333333333
104.0,352.0
106.375,291.55555555555554
98.88888888888889,1362.4
103.11111111111111,543.4285714285714
91.0,575.8
98.625,349.375
126.85714285714286,984.4
108.0,1401.3333333333333
120.42857142857143,2207.5
107.25,753.25
88.77777777777777,2550.3333333333335
93.33333333333333,538.625
123.0,1107.25
115.0,50.125
103.66666666666667,1286.6666666666667
113.125,390.77777777777777
104.75,1033.142857142857
101.44444444444444,3285.5
108.25,1015.5
94.88888888888889,1548.2
98.625,1060.125
100.55555555555556,198.83333333333334
123.75,43.8
98.375,932.75
139.14285714285714,1336.5714285714287
111.0,5351.0
118.71428571428571,438.2857142857143
133.57142857142858,223.0
107.55555555555556,1688.5
100.33333333333333,266.14285714285717
122.42857142857143,204.375
114.125,4024.0
116.625,209.66666666666666
116.875,1525.3333333333333
112.71428571428571,1369.0
113.85714285714286,1587.2
94.88888888888889,568.1428571428571
97.88888888888889,727.1428571428571
109.0,502.0
137.28571428571428,17.714285714285715
139.57142857142858,4043.0
122.75,1537.8
97.25,288.3333333333333
90.55555555555556,4621.0
87.0,3610.0
94.11111111111111,126.0
90.55555555555556,666.0
122.28571428571429,585.6666666666666
132.14285714285714,1560.0
134.57142857142858,1198.875
93.22222222222223,1464.0
93.11111111111111,2086.0
101.0,8491.0
126.71428571428571,717.0
122.625,338.8
96.33333333333333,131.0
124.25,929.3333333333334
112.57142857142857,4939.0
121.5,7452.0
139.85714285714286,802.6666666666666
112.5,2301.0
104.66666666666667,700.3333333333334
132.0,142.0
88.55555555555556,3936.0
116.375,915.1111111111111
87.22222222222223,99.0
100.11111111111111,2403.25
108.55555555555556,4090.5
112.42857142857143,1564.1666666666667
93.33333333333333,8793.0
116.625,446.75
99.22222222222223,1758.0
122.85714285714286,7086.0
101.625,932.75
111.57142857142857,497.0
122.57142857142857,1494.0
98.625,2606.3333333333335
140.0,2879.3333333333335
95.22222222222223,2690.6666666666665
105.33333333333333,250.14285714285714
105.33333333333333,258.0
133.42857142857142,1364.0
104.33333333333333,416.3333333333333
89.44444444444444,669.5
103.88888888888889,407.14285714285717
124.25,427.5
91.11111111111111,926.5
129.71428571428572,1394.5
91.77777777777777,1019.0
108.22222222222223,66.5
138.0,932.3333333333334
120.57142857142857,2595.6666666666665
91.77777777777777,3120.5
103.33333333333333,2151.5
99.125,677.7142857142857
94.11111111111111,1166.125
101.88888888888889,928.8
94.11111111111111,2982.0
123.85714285714286,1706.3333333333333
106.11111111111111,1284.2857142857142
110.0,374.0
94.88888888888889,2422.0
98.33333333333333,4252.5
108.5,1558.0
101.88888888888889,852.2222222222222
109.25,4682.5
110.5,854.1428571428571
102.22222222222223,9619.0
123.375,559.6
102.33333333333333,1172.3333333333333
88.77777777777777,1254.0
106.66666666666667,139.66666666666666
123.0,150.6
140.14285714285714,2574.6666666666665
100.66666666666667,2209.5
141.28571428571428,1701.0
99.44444444444444,1157.25
138.0,230.77777777777777
96.11111111111111,967.25
124.75,7737.0
110.875,1751.0
116.14285714285714,956.2222222222222
89.66666666666667,1790.0
104.5,955.5
109.375,1513.75
119.0,90.55555555555556
122.42857142857143,3081.6666666666665
128.0,1775.0
108.77777777777777,2173.3333333333335
110.0,38.333333333333336
97.88888888888889,1968.0
99.875,1080.2857142857142
128.85714285714286,385.8888888888889
106.22222222222223,20.5
133.14285714285714,1185.875
121.28571428571429,182.88888888888889
97.55555555555556,378.8333333333333
119.14285714285714,887.0
111.25,230.0
139.71428571428572,305.44444444444446
88.33333333333333,938.375
110.875,145.16666666666666
116.5,1339.4285714285713
102.125,831.4285714285714
97.75,2050.0
112.42857142857143,512.8333333333334
86.44444444444444,815.7777777777778
97.55555555555556,5620.0
128.71428571428572,4205.0
116.42857142857143,1928.5
105.0,818.1428571428571
125.57142857142857,3538.5
91.22222222222223,238.66666666666666
99.77777777777777,912.0
95.33333333333333,868.0
113.0,673.5
97.11111111111111,6753.0
128.28571428571428,1173.5
97.125,2160.25
95.0,107.0
129.0,540.3333333333334
86.77777777777777,476.3333333333333
89.0,1003.5
89.11111111111111,793.5
95.11111111111111,1331.5
102.66666666666667,885.0
97.875,1579.25
116.125,4416.0
110.875,1870.4
99.0,1033.7142857142858
121.42857142857143,9317.0
101.66666666666667,364.375
131.28571428571428,305.8888888888889
102.875,494.5
106.375,1168.0
119.625,749.0
116.57142857142857,277.1111111111111
95.66666666666667,2648.5
142.57142857142858,325.75
102.66666666666667,1566.0
107.66666666666667,1196.25
125.28571428571429,943.3333333333334
107.77777777777777,7982.0
102.88888888888889,840.5714285714286
120.42857142857143,1119.5714285714287
116.0,29.428571428571427
126.57142857142857,2319.0
100.44444444444444,2875.0
103.125,1435.75
123.71428571428571,960.6666666666666
118.75,864.4444444444445
122.57142857142857,1697.0
129.28571428571428,961.0
127.85714285714286,1951.0
123.71428571428571,4747.0
117.625,248.0
106.77777777777777,3143.0
109.5,674.8888888888889
118.57142857142857,912.7777777777778
106.5,3049.0
112.875,662.0
110.25,1337.8
110.125,1264.0
90.77777777777777,3183.3333333333335
88.22222222222223,479.5
108.88888888888889,1291.5
102.375,480.5
114.5,1472.4
122.875,1489.0
104.0,587.5714285714286
106.11111111111111,708.5
121.0,3033.0
97.55555555555556,947.0
102.875,929.8
97.625,270.4
110.25,2014.5
110.0,113.75
87.11111111111111,514.4285714285714
119.75,907.0
104.25,1102.6666666666667
88.55555555555556,38.22222222222222
100.25,1227.8333333333333
116.125,1145.2857142857142
102.375,1013.2222222222222
94.33333333333333,261.55555555555554
97.625,24.285714285714285
96.66666666666667,1558.6666666666667
97.625,1320.75
103.625,1985.75
122.375,2798.0
111.5,2132.0
128.0,531.125
101.375,431.3333333333333
117.5,9586.0
98.33333333333333,1121.375
97.625,919.0
136.71428571428572,801.6666666666666
111.625,582.8888888888889
119.25,1006.8888888888889
123.875,803.3333333333334
116.85714285714286,39.25
124.0,926.3333333333334
102.375,964.2222222222222
124.25,1161.125
116.125,1267.857142857143
104.25,1113.5
104.77777777777777,3406.0
109.0,665.6
111.14285714285714,95.125
115.5,177.25
142.14285714285714,1569.25
88.22222222222223,366.14285714285717
96.77777777777777,863.75
99.25,6738.0
97.625,3247.0
103.33333333333333,264.85714285714283
107.375,8053.0
104.33333333333333,7436.0
86.77777777777777,508.6666666666667
90.33333333333333,2211.3333333333335
121.625,721.7777777777778
135.57142857142858,71.22222222222223
121.875,1596.1666666666667
107.125,846.6666666666666
97.66666666666667,803.4444444444445
119.85714285714286,758.3333333333334
92.22222222222223,1777.0
108.88888888888889,1925.6666666666667
109.5,1172.5714285714287
128.28571428571428,3624.0
105.33333333333333,606.0
91.33333333333333,1455.5
86.88888888888889,285.14285714285717
117.85714285714286,598.3333333333334
135.14285714285714,8021.0
121.57142857142857,3651.5
112.25,1272.0
103.55555555555556,277.8333333333333
